,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-F-Actin,StdDev-F-Actin,Mode-F-Actin,Min-F-Actin,Max-F-Actin,XM-F-Actin,YM-F-Actin,IntDen-F-Actin,Median-F-Actin,RawIntDen-F-Actin
253,40.211,73.526,72.614,26.822,68.52,69.784,10.619,5.31,10.375,4.935,179.298,0.702,10.667,271.0,293.0,5.44,5.146,2.103,0.476,0.915,105.07,62.878,28.0,8.0,237.0,73.501,72.929,4222.67,118.0,66089.0,21.483,21.173,6.0,1.0,124.0,72.708,72.169,863.396,13.0,13513.0
254,35.736,95.405,72.992,25.724,90.77,69.784,9.355,6.321,9.982,4.558,153.183,0.679,10.757,359.0,276.0,150.422,5.149,2.19,0.457,0.907,63.744,35.294,21.0,10.0,161.0,95.317,73.026,2276.724,70.0,35633.0,24.955,19.117,13.0,2.0,131.0,95.144,72.917,891.317,18.0,13950.0
255,23.845,3.395,72.205,22.531,0.253,70.037,8.091,4.804,7.895,3.845,2.369,0.59,8.556,1.0,296.0,18.97,4.714,2.053,0.487,0.875,87.319,34.83,82.0,15.0,173.0,3.298,72.419,2081.018,89.0,32570.0,13.41,13.888,6.0,1.0,96.0,3.147,71.806,319.596,9.0,5002.0
256,6.776,40.032,72.444,10.926,38.432,70.796,3.54,3.034,4.146,2.081,142.034,0.713,4.502,152.0,280.0,141.843,2.569,1.992,0.502,0.838,38.679,14.166,26.0,13.0,73.0,39.804,72.249,261.964,39.0,4100.0,30.774,22.749,14.0,3.0,92.0,39.961,72.528,208.421,22.0,3262.0
257,1.918,112.894,71.554,4.97,112.262,70.796,1.264,1.517,1.712,1.427,90.0,0.976,1.975,444.0,280.0,129.806,1.264,1.2,0.833,1.0,19.2,4.246,17.0,10.0,29.0,112.856,71.574,36.803,19.0,576.0,42.133,10.143,43.0,26.0,68.0,112.84,71.543,80.762,43.0,1264.0
258,2.557,115.043,72.186,5.685,114.284,71.301,1.517,1.77,1.984,1.641,108.435,0.994,2.331,452.0,282.0,130.601,1.517,1.209,0.827,0.976,16.9,2.854,17.0,11.0,22.0,115.012,72.197,43.192,17.0,676.0,45.975,13.184,37.0,24.0,76.0,114.964,72.108,117.501,43.0,1839.0
259,28.257,62.647,74.666,20.657,59.923,71.554,6.068,5.815,6.26,5.748,149.866,0.832,7.231,239.0,283.0,126.469,5.815,1.089,0.918,0.95,104.179,31.808,105.0,18.0,180.0,62.667,74.504,2942.113,109.0,46047.0,13.787,13.954,5.0,0.0,82.0,62.619,75.118,389.368,9.0,6094.0
260,60.157,90.007,76.651,36.676,83.185,72.818,14.159,7.332,14.741,5.196,159.852,0.562,15.721,330.0,288.0,152.199,6.045,2.837,0.352,0.89,86.264,40.628,17.0,8.0,159.0,89.606,76.696,5186.507,100.0,81174.0,16.821,17.927,9.0,0.0,106.0,90.124,76.289,1011.373,10.0,15829.0
261,66.23,8.479,76.595,35.603,1.517,73.071,14.159,6.827,13.798,6.112,4.209,0.657,14.24,6.0,298.0,173.884,6.827,2.258,0.443,0.904,93.383,49.489,17.0,8.0,234.0,7.844,76.729,6181.396,105.0,96745.0,13.66,13.59,6.0,0.0,122.0,9.375,76.179,904.224,9.0,14152.0
262,2.941,81.393,73.736,6.697,80.151,73.071,2.276,1.517,2.525,1.483,166.581,0.824,2.735,317.0,289.0,146.31,1.517,1.703,0.587,0.939,13.652,2.505,13.0,10.0,24.0,81.354,73.689,40.125,13.0,628.0,25.63,10.88,15.0,6.0,55.0,81.326,73.636,75.331,24.0,1179.0
