,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-F-Actin,StdDev-F-Actin,Mode-F-Actin,Min-F-Actin,Max-F-Actin,XM-F-Actin,YM-F-Actin,IntDen-F-Actin,Median-F-Actin,RawIntDen-F-Actin
58,44.175,14.869,19.839,27.686,10.114,15.929,9.102,7.332,9.558,5.885,28.388,0.724,9.974,42.0,92.0,30.466,6.587,1.624,0.616,0.889,117.703,98.586,255.0,2.0,255.0,14.383,20.212,5196.666,96.0,81333.0,31.808,30.913,13.0,2.0,255.0,14.476,19.559,1404.32,23.0,21979.0
59,56.385,34.321,19.991,37.662,26.548,15.929,15.17,7.585,14.497,4.952,14.814,0.5,15.637,105.0,82.0,14.036,5.987,2.927,0.342,0.808,132.357,60.979,149.0,4.0,255.0,34.543,20.173,7458.886,143.0,116739.0,26.143,25.475,13.0,5.0,199.0,33.221,19.738,1473.261,18.0,23058.0
60,2.749,97.235,16.714,6.252,96.333,15.929,2.023,1.77,2.358,1.484,34.196,0.884,2.688,381.0,70.0,41.186,1.696,1.589,0.629,0.925,9.605,2.259,7.0,6.0,16.0,97.229,16.689,26.388,9.0,413.0,64.372,32.575,50.0,36.0,190.0,97.075,16.83,176.858,53.0,2768.0
61,38.293,114.448,18.584,29.315,108.722,15.929,11.125,5.31,11.954,4.079,13.531,0.56,12.327,430.0,84.0,25.514,4.15,2.931,0.341,0.896,97.723,49.31,104.0,5.0,231.0,114.676,18.609,3740.081,103.0,58536.0,25.573,21.655,15.0,5.0,157.0,113.881,18.506,978.724,18.0,15318.0
62,25.252,53.078,19.365,21.791,49.304,16.435,7.08,5.815,7.311,4.398,34.825,0.668,8.45,195.0,88.0,38.928,5.037,1.662,0.602,0.87,154.909,93.127,255.0,5.0,255.0,52.53,19.517,3909.591,189.0,61189.0,36.357,30.537,18.0,10.0,255.0,52.891,19.198,917.577,27.0,14361.0
63,3.772,57.744,18.001,7.412,56.637,16.94,2.276,2.023,2.561,1.875,135.565,0.863,3.045,224.0,67.0,138.366,2.023,1.366,0.732,0.922,10.61,4.453,10.0,4.0,28.0,57.621,17.839,39.997,10.0,626.0,50.237,25.877,29.0,20.0,123.0,57.619,18.033,189.381,39.0,2964.0
64,7.544,94.912,19.809,13.603,91.782,18.457,5.31,2.276,5.357,1.793,9.334,0.512,5.545,363.0,82.0,24.228,2.276,2.988,0.335,0.837,9.568,2.13,9.0,4.0,18.0,94.855,19.78,72.136,9.0,1129.0,49.161,24.484,28.0,17.0,119.0,95.106,19.697,370.647,42.0,5801.0
65,5.562,61.666,20.028,9.286,60.176,18.963,3.034,2.276,3.396,2.085,159.634,0.81,3.793,238.0,75.0,143.13,2.231,1.628,0.614,0.926,9.517,2.454,8.0,5.0,15.0,61.736,20.03,52.904,9.0,828.0,74.563,40.968,42.0,23.0,182.0,61.691,20.123,414.478,57.0,6487.0
66,84.578,67.792,24.702,36.972,62.452,19.469,11.378,10.367,12.127,8.88,32.141,0.778,13.249,249.0,116.0,48.094,9.01,1.366,0.732,0.926,93.441,64.387,12.0,5.0,254.0,66.964,25.575,7898.667,112.0,123622.0,38.104,30.366,13.0,5.0,205.0,68.148,24.088,3221.009,28.0,50412.0
67,25.188,4.638,22.477,26.342,0.253,19.722,9.608,5.057,9.97,3.217,164.378,0.456,10.329,1.0,78.0,158.459,3.96,3.1,0.323,0.748,34.431,25.802,10.0,4.0,112.0,4.251,22.604,866.782,26.0,13566.0,37.85,19.415,25.0,10.0,139.0,4.829,22.454,952.847,34.0,14913.0
